eFUA_ID,GC_POP_TOT_2025,GH_BUS_TOT_2020,GH_POP_TOT_2020,SC_SEC_GDP_2020,HZ_CON_TOT_2020,SC_SEC_SET_2020,SC_SEC_SYT_2020,EM_CO2_PEC_2020,EM_GHG_PEC_2020,EM_NOX_PEC_2020,EM_PM2_PEC_2020,EX_010_SHP_2020,EX_100_SHP_2020,EX_CF2_SHP_2020,EX_CF1_SHP_2020,IN_CIS_ALL_2020,GR_SHB_GRN_2020,HL_SHP_HOS_2025,IN_ROA_DEN_2024,total_area_km2,total_population,total_buildup_m2,total_gdp_ppp,n_urban_centers,area_distortion,pop_distortion,gdp_per_capita,buildup_per_capita,population_density,geom
4831,65926.46037,6221253,65141.99125,61277004.72,26,14.738050745133,12.3866933753703,3.55709666060108,4.02821087473895,0.0048557332510771,0.0010765664130508,0.044759677,0.076326165,0.038217582,0.038217582,0.093640679,0.050214965,6.058343238,0.021711438,34,65141.99125,6221253,61277004.72,1,0.05167173252279635,0.3840177638120468,940.6682777754356,95.5029602353459,1915.9409191176471,"list(list(c(-9462000, -9460000, -9460000, -9462000, -9462000, -9464000, -9464000, -9466000, -9466000, -9468000, -9468000, -9470000, -9470000, -9473000, -9473000, -9471000, -9471000, -9469000, -9469000, -9467000, -9467000, -9466000, -9466000, -9465000, -9465000, -9463000, -9463000, -9462000, -9462000, 5744000, 5744000, 5743000, 5743000, 5742000, 5742000, 5741000, 5741000, 5740000, 5740000, 5739000, 5739000, 5738000, 5738000, 5740000, 5740000, 5741000, 5741000, 5743000, 5743000, 5744000, 5744000, 5745000, 
5745000, 5744000, 5744000, 5745000, 5745000, 5744000)))"
4832,143952.1885,7891275,132638.3722,25078026.9,0,13.176,8.915,0.31635588133228,0.88335481417345,0.0026049363098863,0.0015764412606309,1.247429067,2.478145467,0,0,0.024756698,0.052146199,0,0.010352678,42,132638.3722,7891275,25078026.9,1,0.5060240963855421,0.9906698954655887,189.07067754258821,59.494661078176286,3158.056480952381,"list(list(c(10537000, 10538000, 10538000, 10539000, 10539000, 10542000, 10542000, 10543000, 10543000, 10546000, 10546000, 10539000, 10539000, 10538000, 10538000, 10537000, 10537000, 10533000, 10533000, 10534000, 10534000, 10535000, 10535000, 10537000, 10537000, 1363000, 1363000, 1362000, 1362000, 1361000, 1361000, 1360000, 1360000, 1359000, 1359000, 1357000, 1357000, 1358000, 1358000, 1359000, 1359000, 1360000, 1360000, 1362000, 1362000, 1363000, 1363000, 1364000, 1364000, 1363000)))"
4833,6300914.47857,76421714,5915973.27393,132229325.41,262,75.03513131125621,51.299120315547185,2.5484579695058738,4.380386948985979,0.0106910124645,0.0044886122564914005,28.318820667000004,129.92208502,27.365383383,200.540203139,0.263891691,1.101300398,21.589383397000002,0.022005066,947,5915973.27393,76421714,132229325.41,6,0.595223130106851,0.9918510821501837,22.351237790863046,12.917859912716072,6247.067871098205,"list(list(c(8726000, 8727000, 8727000, 8728000, 8728000, 8729000, 8729000, 8730000, 8730000, 8731000, 8731000, 8732000, 8732000, 8733000, 8733000, 8734000, 8734000, 8733000, 8733000, 8732000, 8732000, 8731000, 8731000, 8730000, 8730000, 8729000, 8729000, 8728000, 8728000, 8727000, 8727000, 8724000, 8724000, 8723000, 8723000, 8722000, 8722000, 8726000, 8726000, 2791000, 2791000, 2790000, 2790000, 2789000, 2789000, 2788000, 2788000, 2786000, 2786000, 2785000, 2785000, 2784000, 2784000, 2782000, 2782000, 
2780000, 2780000, 2781000, 2781000, 2782000, 2782000, 2784000, 2784000, 2785000, 2785000, 2786000, 2786000, 2787000, 2787000, 2788000, 2788000, 2791000, 2791000, 2792000, 2792000, 2793000, 2793000, 2791000)))"
4833,6300914.47857,76421714,5915973.27393,132229325.41,262,75.03513131125621,51.299120315547185,2.5484579695058738,4.380386948985979,0.0106910124645,0.0044886122564914005,28.318820667000004,129.92208502,27.365383383,200.540203139,0.263891691,1.101300398,21.589383397000002,0.022005066,947,5915973.27393,76421714,132229325.41,6,0.595223130106851,0.9918510821501837,22.351237790863046,12.917859912716072,6247.067871098205,"list(list(c(8738000, 8739000, 8739000, 8740000, 8740000, 8741000, 8741000, 8742000, 8742000, 8744000, 8744000, 8745000, 8745000, 8746000, 8746000, 8747000, 8747000, 8748000, 8748000, 8749000, 8749000, 8750000, 8750000, 8751000, 8751000, 8752000, 8752000, 8753000, 8753000, 8754000, 8754000, 8755000, 8755000, 8756000, 8756000, 8757000, 8757000, 8758000, 8758000, 8759000, 8759000, 8761000, 8761000, 8762000, 8762000, 8761000, 8761000, 8760000, 8760000, 8759000, 8759000, 8760000, 8760000, 8761000, 8761000, 
8763000, 8763000, 8764000, 8764000, 8763000, 8763000, 8764000, 8764000, 8765000, 8765000, 8767000, 8767000, 8769000, 8769000, 8768000, 8768000, 8767000, 8767000, 8768000, 8768000, 8769000, 8769000, 8770000, 8770000, 8772000, 8772000, 8773000, 8773000, 8774000, 8774000, 8776000, 8776000, 8777000, 8777000, 8778000, 8778000, 8777000, 8777000, 8776000, 8776000, 8775000, 8775000, 8774000, 8774000, 8775000, 8775000, 8774000, 8774000, 8775000, 8775000, 8776000, 8776000, 8775000, 8775000, 8771000, 8771000, 
8770000, 8770000, 8771000, 8771000, 8773000, 8773000, 8774000, 8774000, 8775000, 8775000, 8777000, 8777000, 8778000, 8778000, 8779000, 8779000, 8778000, 8778000, 8777000, 8777000, 8773000, 8773000, 8772000, 8772000, 8771000, 8771000, 8770000, 8770000, 8769000, 8769000, 8768000, 8768000, 8767000, 8767000, 8766000, 8766000, 8765000, 8765000, 8764000, 8764000, 8763000, 8763000, 8762000, 8762000, 8761000, 8761000, 8760000, 8760000, 8759000, 8759000, 8757000, 8757000, 8756000, 8756000, 8755000, 8755000, 
8754000, 8754000, 8753000, 8753000, 8752000, 8752000, 8751000, 8751000, 8750000, 8750000, 8749000, 8749000, 8748000, 8748000, 8747000, 8747000, 8746000, 8746000, 8745000, 8745000, 8744000, 8744000, 8742000, 8742000, 8741000, 8741000, 8739000, 8739000, 8738000, 8738000, 8737000, 8737000, 8738000, 8738000, 2776000, 2776000, 2774000, 2774000, 2772000, 2772000, 2771000, 2771000, 2770000, 2770000, 2767000, 2767000, 2766000, 2766000, 2765000, 2765000, 2763000, 2763000, 2761000, 2761000, 2760000, 2760000, 
2759000, 2759000, 2758000, 2758000, 2756000, 2756000, 2755000, 2755000, 2753000, 2753000, 2752000, 2752000, 2751000, 2751000, 2749000, 2749000, 2748000, 2748000, 2747000, 2747000, 2748000, 2748000, 2750000, 2750000, 2751000, 2751000, 2754000, 2754000, 2757000, 2757000, 2758000, 2758000, 2757000, 2757000, 2758000, 2758000, 2760000, 2760000, 2761000, 2761000, 2762000, 2762000, 2761000, 2761000, 2762000, 2762000, 2761000, 2761000, 2760000, 2760000, 2757000, 2757000, 2755000, 2755000, 2754000, 2754000, 
2753000, 2753000, 2754000, 2754000, 2750000, 2750000, 2749000, 2749000, 2750000, 2750000, 2749000, 2749000, 2748000, 2748000, 2747000, 2747000, 2746000, 2746000, 2745000, 2745000, 2742000, 2742000, 2738000, 2738000, 2735000, 2735000, 2732000, 2732000, 2730000, 2730000, 2731000, 2731000, 2730000, 2730000, 2728000, 2728000, 2727000, 2727000, 2726000, 2726000, 2725000, 2725000, 2724000, 2724000, 2725000, 2725000, 2723000, 2723000, 2722000, 2722000, 2721000, 2721000, 2718000, 2718000, 2722000, 2722000, 
2721000, 2721000, 2722000, 2722000, 2723000, 2723000, 2724000, 2724000, 2725000, 2725000, 2727000, 2727000, 2730000, 2730000, 2732000, 2732000, 2734000, 2734000, 2736000, 2736000, 2738000, 2738000, 2740000, 2740000, 2742000, 2742000, 2744000, 2744000, 2746000, 2746000, 2747000, 2747000, 2749000, 2749000, 2751000, 2751000, 2752000, 2752000, 2753000, 2753000, 2755000, 2755000, 2756000, 2756000, 2757000, 2757000, 2759000, 2759000, 2762000, 2762000, 2763000, 2763000, 2765000, 2765000, 2766000, 2766000, 
2768000, 2768000, 2769000, 2769000, 2773000, 2773000, 2774000, 2774000, 2777000, 2777000, 2776000)))"
4833,6300914.47857,76421714,5915973.27393,132229325.41,262,75.03513131125621,51.299120315547185,2.5484579695058738,4.380386948985979,0.0106910124645,0.0044886122564914005,28.318820667000004,129.92208502,27.365383383,200.540203139,0.263891691,1.101300398,21.589383397000002,0.022005066,947,5915973.27393,76421714,132229325.41,6,0.595223130106851,0.9918510821501837,22.351237790863046,12.917859912716072,6247.067871098205,"list(list(c(8752000, 8753000, 8753000, 8754000, 8754000, 8755000, 8755000, 8757000, 8757000, 8758000, 8758000, 8759000, 8759000, 8760000, 8760000, 8761000, 8761000, 8762000, 8762000, 8763000, 8763000, 8764000, 8764000, 8765000, 8765000, 8764000, 8764000, 8763000, 8763000, 8762000, 8762000, 8761000, 8761000, 8759000, 8759000, 8758000, 8758000, 8755000, 8755000, 8754000, 8754000, 8753000, 8753000, 8752000, 8752000, 8751000, 8751000, 8750000, 8750000, 8749000, 8749000, 8750000, 8750000, 8752000, 8752000, 
2780000, 2780000, 2779000, 2779000, 2778000, 2778000, 2777000, 2777000, 2776000, 2776000, 2775000, 2775000, 2773000, 2773000, 2772000, 2772000, 2771000, 2771000, 2770000, 2770000, 2769000, 2769000, 2768000, 2768000, 2767000, 2767000, 2763000, 2763000, 2765000, 2765000, 2766000, 2766000, 2767000, 2767000, 2766000, 2766000, 2764000, 2764000, 2766000, 2766000, 2767000, 2767000, 2771000, 2771000, 2772000, 2772000, 2775000, 2775000, 2778000, 2778000, 2780000, 2780000, 2781000, 2781000, 2780000)))"
4833,6300914.47857,76421714,5915973.27393,132229325.41,262,75.03513131125621,51.299120315547185,2.5484579695058738,4.380386948985979,0.0106910124645,0.0044886122564914005,28.318820667000004,129.92208502,27.365383383,200.540203139,0.263891691,1.101300398,21.589383397000002,0.022005066,947,5915973.27393,76421714,132229325.41,6,0.595223130106851,0.9918510821501837,22.351237790863046,12.917859912716072,6247.067871098205,"list(list(c(8772000, 8773000, 8773000, 8774000, 8774000, 8775000, 8775000, 8776000, 8776000, 8777000, 8777000, 8776000, 8776000, 8775000, 8775000, 8774000, 8774000, 8772000, 8772000, 8771000, 8771000, 8768000, 8768000, 8769000, 8769000, 8770000, 8770000, 8772000, 8772000, 2761000, 2761000, 2760000, 2760000, 2759000, 2759000, 2756000, 2756000, 2755000, 2755000, 2752000, 2752000, 2753000, 2753000, 2754000, 2754000, 2755000, 2755000, 2756000, 2756000, 2757000, 2757000, 2759000, 2759000, 2760000, 2760000, 
2762000, 2762000, 2761000)))"
4833,6300914.47857,76421714,5915973.27393,132229325.41,262,75.03513131125621,51.299120315547185,2.5484579695058738,4.380386948985979,0.0106910124645,0.0044886122564914005,28.318820667000004,129.92208502,27.365383383,200.540203139,0.263891691,1.101300398,21.589383397000002,0.022005066,947,5915973.27393,76421714,132229325.41,6,0.595223130106851,0.9918510821501837,22.351237790863046,12.917859912716072,6247.067871098205,"list(list(c(8785000, 8786000, 8786000, 8787000, 8787000, 8788000, 8788000, 8789000, 8789000, 8792000, 8792000, 8793000, 8793000, 8794000, 8794000, 8795000, 8795000, 8794000, 8794000, 8793000, 8793000, 8791000, 8791000, 8790000, 8790000, 8789000, 8789000, 8788000, 8788000, 8786000, 8786000, 8784000, 8784000, 8782000, 8782000, 8781000, 8781000, 8784000, 8784000, 8785000, 8785000, 8784000, 8784000, 8783000, 8783000, 8784000, 8784000, 8785000, 8785000, 2760000, 2760000, 2758000, 2758000, 2757000, 2757000, 
2753000, 2753000, 2752000, 2752000, 2753000, 2753000, 2754000, 2754000, 2752000, 2752000, 2750000, 2750000, 2749000, 2749000, 2748000, 2748000, 2747000, 2747000, 2745000, 2745000, 2747000, 2747000, 2748000, 2748000, 2747000, 2747000, 2748000, 2748000, 2749000, 2749000, 2752000, 2752000, 2753000, 2753000, 2755000, 2755000, 2758000, 2758000, 2759000, 2759000, 2761000, 2761000, 2760000)))"
4833,6300914.47857,76421714,5915973.27393,132229325.41,262,75.03513131125621,51.299120315547185,2.5484579695058738,4.380386948985979,0.0106910124645,0.0044886122564914005,28.318820667000004,129.92208502,27.365383383,200.540203139,0.263891691,1.101300398,21.589383397000002,0.022005066,947,5915973.27393,76421714,132229325.41,6,0.595223130106851,0.9918510821501837,22.351237790863046,12.917859912716072,6247.067871098205,"list(list(c(8792000, 8793000, 8793000, 8794000, 8794000, 8795000, 8795000, 8796000, 8796000, 8797000, 8797000, 8798000, 8798000, 8799000, 8799000, 8800000, 8800000, 8801000, 8801000, 8802000, 8802000, 8801000, 8801000, 8800000, 8800000, 8799000, 8799000, 8798000, 8798000, 8796000, 8796000, 8795000, 8795000, 8793000, 8793000, 8792000, 8792000, 8791000, 8791000, 8790000, 8790000, 8788000, 8788000, 8784000, 8784000, 8783000, 8783000, 8781000, 8781000, 8782000, 8782000, 8783000, 8783000, 8785000, 8785000, 
8786000, 8786000, 8788000, 8788000, 8789000, 8789000, 8790000, 8790000, 8791000, 8791000, 8792000, 8792000, 2725000, 2725000, 2724000, 2724000, 2722000, 2722000, 2721000, 2721000, 2719000, 2719000, 2718000, 2718000, 2717000, 2717000, 2716000, 2716000, 2715000, 2715000, 2713000, 2713000, 2711000, 2711000, 2710000, 2710000, 2709000, 2709000, 2710000, 2710000, 2711000, 2711000, 2710000, 2710000, 2711000, 2711000, 2714000, 2714000, 2715000, 2715000, 2716000, 2716000, 2717000, 2717000, 2716000, 2716000, 
2715000, 2715000, 2714000, 2714000, 2717000, 2717000, 2719000, 2719000, 2718000, 2718000, 2719000, 2719000, 2721000, 2721000, 2722000, 2722000, 2724000, 2724000, 2725000, 2725000, 2726000, 2726000, 2725000)))"
4834,97453.97749,8649618,95934.96543,24913320.16,15,15.673,8.535,0.304085598801679,1.06532373982635,0.00364265160702,0.0025114117004586,0.09848488000000001,0.099396743,0,0,0.11004350500000001,0.038521932,25.02947562,0.012823404,34,95934.96543,8649618,24913320.16,1,0.14049586776859505,0.7345223589639704,259.6896767339566,90.16126665841443,2821.6166302941174,"list(list(c(-4817000, -4815000, -4815000, -4814000, -4814000, -4813000, -4813000, -4812000, -4812000, -4811000, -4811000, -4812000, -4812000, -4814000, -4814000, -4815000, -4815000, -4816000, -4816000, -4817000, -4817000, -4818000, -4818000, -4817000, -4817000, -3608000, -3608000, -3609000, -3609000, -3611000, -3611000, -3613000, -3613000, -3614000, -3614000, -3615000, -3615000, -3617000, -3617000, -3616000, -3616000, -3615000, -3615000, -3614000, -3614000, -3610000, -3610000, -3607000, -3607000, 
-3608000)))"
4835,94938.5797,7576619,97194.75826,25062504.87,5,12.640790690412699,6.72546405661527,0.435746777132217,0.772976656889521,0.0014763774857398998,7.907455175453e-4,4.276695685,8.837118253,0,0,0.022912482999999997,0.035371978,23.722500869999998,0.011509437,27,97194.75826,7576619,25062504.87,1,0.28421052631578947,0.8517599769508012,257.8586059441268,77.95295894180045,3599.8058614814818,"list(list(c(9276000, 9278000, 9278000, 9277000, 9277000, 9278000, 9278000, 9275000, 9275000, 9273000, 9273000, 9272000, 9272000, 9271000, 9271000, 9273000, 9273000, 9276000, 9276000, 2937000, 2937000, 2936000, 2936000, 2933000, 2933000, 2932000, 2932000, 2933000, 2933000, 2934000, 2934000, 2936000, 2936000, 2937000, 2937000, 2938000, 2938000, 2937000)))"
4836,121560.0868,912194,93137.82315,10781523.08,0,9.212,6.505,5.078563403594e-4,0.0049428624717325,3.23326652927039e-5,1.819779076938e-4,0,0,0,0,0.002046567,0.064569598,0,0.004017791,7,93137.82315,912194,10781523.08,1,1.1666666666666667,0.9625871687638575,115.75880469780982,9.794023192177216,13305.403307142857,"list(list(c(2704000, 2703000, 2703000, 2701000, 2701000, 2704000, 2704000, -991000, -991000, -993000, -993000, -990000, -990000, -991000)))"
4837,817158.1235,27203275,810691.7123,40659994.66,299,13.998575797343898,8.03093753071873,0.292200451522489,0.656945756267847,0.001008651494073,5.298915449193e-4,1.33578006,2.514239781,0,0,0.059134342000000006,0.038179227,43.8968041,0.018661826,114,810691.7123,27203275,40659994.66,1,0.71698113207547165,1.0634483980276948,50.154693878199645,33.55563475889255,7111.330809649123,"list(list(c(-7222000, -7221000, -7221000, -7220000, -7220000, -7221000, -7221000, -7220000, -7220000, -7225000, -7225000, -7226000, -7226000, -7227000, -7227000, -7226000, -7226000, -7225000, -7225000, -7226000, -7226000, -7228000, -7228000, -7229000, -7229000, -7228000, -7228000, -7227000, -7227000, -7226000, -7226000, -7222000, -7222000, 979000, 979000, 978000, 978000, 973000, 973000, 968000, 968000, 965000, 965000, 964000, 964000, 962000, 962000, 966000, 966000, 968000, 968000, 970000, 970000, 
971000, 971000, 974000, 974000, 978000, 978000, 979000, 979000, 980000, 980000, 982000, 982000, 979000)))"
4838,76205.77891,6111670,76536.61647,48987133.28,12,16.408,14.294,1.14288618359849,1.34338456699743,0.0015339025058289,1.905416180334e-4,32.65892206,36.42695202,0,0,0.178180889,0.042001613,45.85081829000001,0.02229225,26,76536.61647,6111670,48987133.28,1,0.08176100628930817,0.6114270076137184,640.0483264007556,79.85288979158868,2943.716018076923,"list(list(c(943000, 944000, 944000, 943000, 943000, 941000, 941000, 940000, 940000, 939000, 939000, 937000, 937000, 941000, 941000, 942000, 942000, 943000, 943000, 5721000, 5721000, 5719000, 5719000, 5717000, 5717000, 5718000, 5718000, 5719000, 5719000, 5720000, 5720000, 5722000, 5722000, 5723000, 5723000, 5724000, 5724000, 5721000)))"
4839,60835.87321,1942614,56577.79387,32738652.05,0,14.422,7.7459999999999996,0.100552334230065,0.120070805415446,3.2706666324810004e-4,1.96099308069397e-5,0,0,0,0,0.020465524,0.03814448,30.22689385,0.01453149,8,56577.79387,1942614,32738652.05,1,0.38095238095238093,0.9493788337518305,578.6484380289605,34.3352730306803,7072.22423375,"list(list(c(605000, 602000, 602000, 603000, 603000, 605000, 605000, 4333000, 4333000, 4335000, 4335000, 4336000, 4336000, 4333000)))"
4840,78805.07141,1868554,76491.47463,40967483.92,0,14.405,9.839,0.142744482448161,0.290974940883683,7.772405239744e-4,1.652963345151e-4,14.70139443,23.41018243,0,0,0.068666645,0.058708499,0,0.011969945,13,76491.47463,1868554,40967483.92,1,0.48148148148148145,1.0937939391495497,535.5823523884914,24.4282648365515,5883.959586923077,"list(list(c(2858000, 2859000, 2859000, 2857000, 2857000, 2856000, 2856000, 2855000, 2855000, 2854000, 2854000, 2855000, 2855000, 2856000, 2856000, 2858000, 2858000, 3749000, 3749000, 3748000, 3748000, 3747000, 3747000, 3744000, 3744000, 3745000, 3745000, 3746000, 3746000, 3748000, 3748000, 3751000, 3751000, 3749000)))"
4843,763890.47274,28703928,721984.5477,44275248.67,6,20.517274821606232,13.47860282166588,51.477254685692,54.026275062383,0.17180829569176398,0.023908470102848998,1.878748049,5.350794778999999,0.795304944,0.8250368060000001,0.13640284300000002,0.128635738,18.56839725,0.013574090999999998,217,721984.5477,28703928,44275248.67,2,0.547979797979798,0.9996329137548156,61.324371568679766,39.75698384604084,3327.1177313364055,"list(list(c(10590000, 10589000, 10589000, 10590000, 10590000, 10593000, 10593000, 10595000, 10595000, 10596000, 10596000, 10597000, 10597000, 10600000, 10600000, 10599000, 10599000, 10600000, 10600000, 10598000, 10598000, 10597000, 10597000, 10596000, 10596000, 10597000, 10597000, 10598000, 10598000, 10596000, 10596000, 10595000, 10595000, 10593000, 10593000, 10592000, 10592000, 10591000, 10591000, 10586000, 10586000, 10584000, 10584000, 10582000, 10582000, 10581000, 10581000, 10580000, 10580000, 
10579000, 10579000, 10578000, 10578000, 10577000, 10577000, 10578000, 10578000, 10579000, 10579000, 10580000, 10580000, 10581000, 10581000, 10583000, 10583000, 10584000, 10584000, 10585000, 10585000, 10586000, 10586000, 10587000, 10587000, 10588000, 10588000, 10587000, 10587000, 10588000, 10588000, 10590000, 10590000, -732000, -732000, -737000, -737000, -738000, -738000, -737000, -737000, -736000, -736000, -733000, -733000, -732000, -732000, -736000, -736000, -738000, -738000, -739000, -739000, -741000, 
-741000, -743000, -743000, -745000, -745000, -746000, -746000, -748000, -748000, -749000, -749000, -750000, -750000, -748000, -748000, -747000, -747000, -746000, -746000, -747000, -747000, -746000, -746000, -747000, -747000, -749000, -749000, -751000, -751000, -750000, -750000, -749000, -749000, -748000, -748000, -747000, -747000, -746000, -746000, -744000, -744000, -743000, -743000, -742000, -742000, -741000, -741000, -740000, -740000, -738000, -738000, -735000, -735000, -733000, -733000, -731000, 
-731000, -730000, -730000, -732000)))"
4843,763890.47274,28703928,721984.5477,44275248.67,6,20.517274821606232,13.47860282166588,51.477254685692,54.026275062383,0.17180829569176398,0.023908470102848998,1.878748049,5.350794778999999,0.795304944,0.8250368060000001,0.13640284300000002,0.128635738,18.56839725,0.013574090999999998,217,721984.5477,28703928,44275248.67,2,0.547979797979798,0.9996329137548156,61.324371568679766,39.75698384604084,3327.1177313364055,"list(list(c(10597000, 10598000, 10598000, 10597000, 10597000, 10595000, 10595000, 10594000, 10594000, 10592000, 10592000, 10590000, 10590000, 10591000, 10591000, 10597000, 10597000, -727000, -727000, -730000, -730000, -731000, -731000, -730000, -730000, -729000, -729000, -730000, -730000, -728000, -728000, -726000, -726000, -727000)))"
4844,119107.3905,2160841,112847.1786,31663140.01,4,12.337,7.67,0.0837788353921681,0.239688643248011,0.00060350815656100005,8.474621998037e-4,0,0,0,0,0.05886205,0.09431513,0,0.007688436,23,112847.1786,2160841,31663140.01,1,0.575,0.9310803963679771,280.5842414743367,19.148383032768177,4906.399069565217,"list(list(c(6812000, 6811000, 6811000, 6809000, 6809000, 6808000, 6808000, 6809000, 6809000, 6810000, 6810000, 6811000, 6811000, 6812000, 6812000, 3825000, 3825000, 3824000, 3824000, 3823000, 3823000, 3828000, 3828000, 3829000, 3829000, 3830000, 3830000, 3832000, 3832000, 3825000)))"
4845,913028.35862,32081102,851723.81149,72765916.24000001,77,30.55,21.686,3.78811348764806,4.53726217422896,0.0066062631761568,2.68553739538e-4,36.48380569,49.06808458,0,0,0.251557617,0.082883572,73.90187021999999,0.042768091,116,851723.81149,32081102,72765916.24000001,2,0.4461538461538462,0.801621023085256,85.43369958473252,37.66608561040172,7342.446650775862,"list(list(c(4516000, 4517000, 4517000, 4519000, 4519000, 4520000, 4520000, 4521000, 4521000, 4522000, 4522000, 4523000, 4523000, 4524000, 4524000, 4520000, 4520000, 4516000, 4516000, 4513000, 4513000, 4514000, 4514000, 4513000, 4513000, 4514000, 4514000, 4515000, 4515000, 4516000, 4516000, 4188000, 4188000, 4187000, 4187000, 4188000, 4188000, 4187000, 4187000, 4184000, 4184000, 4181000, 4181000, 4178000, 4178000, 4177000, 4177000, 4176000, 4176000, 4175000, 4175000, 4178000, 4178000, 4181000, 4181000, 
4185000, 4185000, 4187000, 4187000, 4189000, 4189000, 4188000)))"
4845,913028.35862,32081102,851723.81149,72765916.24000001,77,30.55,21.686,3.78811348764806,4.53726217422896,0.0066062631761568,2.68553739538e-4,36.48380569,49.06808458,0,0,0.251557617,0.082883572,73.90187021999999,0.042768091,116,851723.81149,32081102,72765916.24000001,2,0.4461538461538462,0.801621023085256,85.43369958473252,37.66608561040172,7342.446650775862,"list(list(c(4516000, 4518000, 4518000, 4517000, 4517000, 4514000, 4514000, 4513000, 4513000, 4514000, 4514000, 4516000, 4516000, 4173000, 4173000, 4171000, 4171000, 4170000, 4170000, 4171000, 4171000, 4173000, 4173000, 4174000, 4174000, 4173000)))"
4846,96784.34591,3137901,97468.40058,119344640.8,4,15.295999999999998,10.196,0.307673466738239,0.353217541466093,4.17674770918e-4,2.024836504503e-4,0,0,0,0,0.076606692,0.035055281,57.63600553999999,0.023051518000000003,11,97468.40058,3137901,119344640.8,1,0.6875,0.9862500217780533,1224.4444362462318,32.19403397744767,8860.763689090909,"list(list(c(1370000, 1369000, 1369000, 1368000, 1368000, 1366000, 1366000, 1367000, 1367000, 1370000, 1370000, 4925000, 4925000, 4924000, 4924000, 4925000, 4925000, 4926000, 4926000, 4928000, 4928000, 4925000)))"
4847,85008.96203,8076708,86612.38444,84597819.57,0,14.128,12.404999999999998,0.45801194149851293,0.565628078741299,9.959614736592e-4,9.648005969387441e-5,0.248162946,0.25766776,0,0,0.126694987,0.031708463,47.80179535,0.029855132,26,86612.38444,8076708,84597819.57,1,0.09219858156028368,0.5664328860689509,976.7404524996587,93.25119094943139,3331.2455553846153,"list(list(c(12147000, 12148000, 12148000, 12149000, 12149000, 12150000, 12150000, 12148000, 12148000, 12147000, 12147000, 12146000, 12146000, 12145000, 12145000, 12144000, 12144000, 12143000, 12143000, 12146000, 12146000, 12147000, 12147000, 4510000, 4510000, 4509000, 4509000, 4508000, 4508000, 4504000, 4504000, 4505000, 4505000, 4506000, 4506000, 4508000, 4508000, 4509000, 4509000, 4510000, 4510000, 4511000, 4511000, 4512000, 4512000, 4510000)))"
4848,1734819.6250500001,102479799,1617543.39758,100341309.73,517,46.902,29.424000000000003,2.0707272605261666,3.97221888105765,0.0065888748537345,0.0017374730801453999,0.042309367,0.113149798,0,0,0.567262853,0.159371231,55.59566638,0.039263487,435,1617543.39758,102479799,100341309.73,3,0.21577380952380953,0.6598507570229548,62.03314846459156,63.35520836925896,3718.4905691494255,"list(list(c(-9632000, -9631000, -9631000, -9630000, -9630000, -9628000, -9628000, -9627000, -9627000, -9625000, -9625000, -9624000, -9624000, -9623000, -9623000, -9619000, -9619000, -9618000, -9618000, -9617000, -9617000, -9618000, -9618000, -9620000, -9620000, -9622000, -9622000, -9624000, -9624000, -9625000, -9625000, -9626000, -9626000, -9627000, -9627000, -9632000, -9632000, -9633000, -9633000, -9634000, -9634000, -9635000, -9635000, -9637000, -9637000, -9638000, -9638000, -9639000, -9639000, 
-9640000, -9640000, -9641000, -9641000, -9643000, -9643000, -9649000, -9649000, -9650000, -9650000, -9651000, -9651000, -9650000, -9650000, -9651000, -9651000, -9647000, -9647000, -9640000, -9640000, -9639000, -9639000, -9640000, -9640000, -9639000, -9639000, -9638000, -9638000, -9637000, -9637000, -9635000, -9635000, -9634000, -9634000, -9633000, -9633000, -9632000, -9632000, 2380000, 2380000, 2379000, 2379000, 2378000, 2378000, 2379000, 2379000, 2380000, 2380000, 2373000, 2373000, 2369000, 2369000, 
2368000, 2368000, 2367000, 2367000, 2366000, 2366000, 2365000, 2365000, 2364000, 2364000, 2363000, 2363000, 2364000, 2364000, 2363000, 2363000, 2362000, 2362000, 2361000, 2361000, 2360000, 2360000, 2359000, 2359000, 2357000, 2357000, 2358000, 2358000, 2359000, 2359000, 2358000, 2358000, 2356000, 2356000, 2361000, 2361000, 2362000, 2362000, 2363000, 2363000, 2362000, 2362000, 2361000, 2361000, 2364000, 2364000, 2365000, 2365000, 2368000, 2368000, 2369000, 2369000, 2370000, 2370000, 2371000, 2371000, 
2373000, 2373000, 2374000, 2374000, 2375000, 2375000, 2376000, 2376000, 2377000, 2377000, 2378000, 2378000, 2380000, 2380000, 2381000, 2381000, 2380000)))"
4848,1734819.6250500001,102479799,1617543.39758,100341309.73,517,46.902,29.424000000000003,2.0707272605261666,3.97221888105765,0.0065888748537345,0.0017374730801453999,0.042309367,0.113149798,0,0,0.567262853,0.159371231,55.59566638,0.039263487,435,1617543.39758,102479799,100341309.73,3,0.21577380952380953,0.6598507570229548,62.03314846459156,63.35520836925896,3718.4905691494255,"list(list(c(-9644000, -9642000, -9642000, -9643000, -9643000, -9642000, -9642000, -9643000, -9643000, -9645000, -9645000, -9646000, -9646000, -9647000, -9647000, -9645000, -9645000, -9644000, -9644000, 2378000, 2378000, 2377000, 2377000, 2375000, 2375000, 2373000, 2373000, 2372000, 2372000, 2374000, 2374000, 2377000, 2377000, 2378000, 2378000, 2379000, 2379000, 2378000)))"
